crushing_rate_tph,fiber_pct_cane,pol_pct_cane,imbibition_water_pct_fiber,mill_speed_rpm,feed_temp_c,mj_purity,bagasse_moisture_pct,season_day,shift,cane_source,mill_extraction_pct,recovery_pct_cane
262.1526879781511,15.847661205645151,12.539974866011717,251.3001450518533,784.0101198703451,27.84794911536762,78.68567699160589,50.09105745381248,95,morning,member,95.69160770298566,94.65241403215899
280.4533877704399,13.09675667179699,12.69353293776452,206.29676795099613,1025.3328757118745,29.967770704643492,78.46131226719214,52.122279917282206,56,morning,member,95.70088890349598,95.27555641312587
347.29527612328195,14.31082200406181,12.421879933553253,181.012541616949,817.7316788092401,27.88016566151677,79.12208580497168,48.7336394973585,128,night,outside,95.78455430714949,95.1988189354002
196.6848684422307,13.23622062989047,13.0624249284725,211.3038668786455,785.99259244779,26.88817650870911,81.05959030779866,49.81121034270866,122,morning,member,96.40725918253354,95.73079134822623
286.067069757341,14.979219011886215,12.884308272660828,220.73570825104477,810.8096725050632,27.79913044658201,78.94443045449276,50.09705854297208,31,evening,outside,95.74317033039169,94.80591107974352
222.9240549342445,12.191165935480486,13.183924666793637,188.65763388539244,800.8717369595525,30.789365590993125,82.08879140563323,49.47135972848508,85,evening,member,96.23966784916624,95.58420320343673
247.96118909915248,12.183575471500196,13.15828205785882,223.0142093499405,777.2023951838847,31.923453586271663,82.57732272385617,49.58358576151554,87,evening,outside,95.82213924481779,95.38904820416235
308.8857649284548,15.243443878075166,12.552574895349908,245.55708673413852,989.3517704336123,29.049146314315486,78.77191609580021,53.34669507584513,126,night,estate,95.69420558850253,95.15511157565932
185.44568246736966,13.737072644254685,13.070435062144565,210.2120760671355,898.6613324232333,30.347552341189605,80.98215700686136,50.240204991764884,81,morning,estate,96.2781732367921,95.67084095489663
298.7650197946325,13.364720218401423,13.33092904301957,208.21158452274418,866.5558321136049,24.11590948927431,81.30824123363881,50.81556586707516,22,evening,outside,95.68642446976399,95.14558648581534
236.68844789074996,14.430107448701353,12.392108347227687,207.1048336184542,1035.1883780952398,31.04291527619658,81.05162972366425,51.478131293437315,56,morning,estate,95.54452477169264,94.98154512357974
313.8968721616144,14.807597375475893,12.763360155921074,253.84755567069536,861.3025161194372,31.632398079423346,80.87326719313259,51.44214836192294,86,morning,estate,95.98687851352287,94.97171296098418
208.31627038261084,12.804805387377627,12.885209522010635,183.90064790321594,800.0918178141568,28.601354734060564,80.82351618448804,49.46682612483178,123,evening,outside,96.1158030623054,95.38617614714504
327.1623207632357,12.741724965618927,12.790648056346392,215.60609135943642,832.2128675779788,30.03043889648176,80.00984044499367,50.16173843874966,111,night,member,96.04323128369155,95.31908788795721
309.1279439525956,15.832602991039526,12.399114377187187,201.16795633197734,821.6899600765789,28.1019579436806,80.64295462726999,49.49259652213349,8,evening,member,95.87784982287178,94.70456475354419
374.2483665760702,14.358657225538277,12.922135987306138,251.50456203099952,899.6223838689914,26.289629923644718,80.88335302265477,51.59688252468255,62,evening,outside,95.66142367062673,94.90406220027137
362.2470726516296,13.560465909177072,13.046922553141673,187.6841810867043,837.4515371863722,30.817983775864104,81.4366848775578,49.761704160312895,78,night,estate,96.41346836089431,95.2713418548684
236.66057263994048,15.205766778678026,13.011192535433256,212.91542133443286,904.8183516559086,28.774693695967535,80.87990306839785,51.70146018640089,152,morning,member,95.95100013362969,95.31174965505635
185.4633145450874,14.10063583511167,12.886660934162341,212.54529216248685,950.7880274840367,28.635064670331257,79.42171392733722,50.82261597543996,22,morning,member,95.1805953425706,94.46009433464727
311.07371222235156,12.966651241498326,12.703357987801336,251.0715534037618,983.1896357139774,29.273057630729653,78.98491784385307,52.07537067705801,15,night,estate,95.63742176949212,94.92039508463816
300.5774778009345,12.826941222566296,13.028324908139862,197.23947560327755,963.0473343801692,30.848025326630786,80.9202902162575,51.217630634401914,156,evening,outside,95.75693075217313,94.92006768632142
185.4857537532892,13.587437064679287,12.68460862585495,231.5916328241289,811.6772149369083,29.855249006167714,80.39608593094157,50.120577910654035,150,night,outside,96.08355265111089,95.21615481842773
204.53550584051854,15.439583441039519,12.442703306559672,190.75249015102312,784.7699157728262,25.68899355372596,79.93338052334529,49.11272844188343,31,evening,member,95.68636763472732,95.08786761149351
296.9403409071971,12.245791664177036,13.279243062054743,256.3180571264434,912.7350477303753,27.734588355258555,81.66166885027798,52.288887537514505,87,night,outside,96.22083275674404,95.18596535641035
362.36545280869836,12.874104003019053,13.107720580666026,227.44119674178287,809.6735373624435,31.842386655889648,81.89912975612503,48.735426056745474,69,morning,estate,96.05818484085704,95.2609640771156
361.30005530268136,15.572607275410366,12.78162202777551,230.1005384256536,775.480116531454,28.436485710102197,81.39391773906672,49.55783726131871,109,night,outside,95.51459102260046,95.10895617978541
210.29701092241498,12.486938275877002,13.055460689164105,214.70187213283776,908.1283028938251,31.50596282776639,80.59149370326168,50.00413585846938,167,night,outside,95.97666985508629,95.10359734843294
256.91478928104993,14.518502873056674,12.98033048172657,207.38261701330578,848.0382555323387,30.506955890504447,82.19991937701955,49.53012667713747,81,evening,outside,95.75543024202659,94.71698268880328
188.6405728704348,12.854045472484101,12.989212599469361,197.0141143595901,976.8447035815511,29.32818753447007,79.99184644519559,52.41104156904355,40,evening,outside,95.98090288155942,95.38052949130704
273.8543692725858,14.423467390047554,13.059816458041317,228.3190203065807,844.2574891645254,26.794921621278043,81.36789570350963,50.80803936475324,69,evening,estate,95.73045831619257,95.30016150870303
330.61669193464115,13.532416667376928,13.03906528778777,256.36493962785903,1043.615141116744,26.434554780203513,79.97561790097272,53.53923266625368,71,night,outside,95.79744125082013,94.75169832629955
337.9945422731223,12.406707585723968,13.09759448804448,208.78327632739223,977.5569573782125,29.147368522380702,78.8923156122432,51.41097027543675,64,night,member,95.79063770693396,94.60961633415667
279.7978933193146,14.329900270216426,12.892933568302755,250.65255109296433,767.3079664466586,27.460489926771288,80.80770449451695,50.565487598741825,8,evening,outside,95.82235509236958,95.36110420063766
199.17393494164367,14.732170988338344,12.786602211554266,191.90210502777998,902.6618221068828,30.390028982533817,81.60645777159232,49.481378067864306,71,morning,member,96.44376070259365,95.29333125673307
256.27279503631325,14.72109047586321,13.111057731683104,254.89008167054408,918.7861503642331,30.083653916321566,80.73510271793255,52.304812342938014,86,evening,estate,95.82888462067199,95.14146509109113
366.4203919948729,14.54813763629084,12.866866879072132,208.03890271184613,958.5908132044793,26.497043893908113,79.37815390838661,50.836764127001764,44,night,outside,95.27161516391962,94.11846347704915
225.92251130394294,14.000899123742183,12.899542596959773,210.37817692746765,899.3390391101275,29.621830264494097,80.57631769490328,50.43529601998767,38,night,member,96.17479218306391,95.25572072386196
243.9508899825453,14.077890467437303,12.840618258474246,217.02738056274626,895.0330795243719,27.956401520777472,78.22269603131835,51.04345394172598,117,evening,outside,96.11298177060587,95.00078632064714
329.3654350926142,14.542560439231838,12.987252777964226,237.45954159581203,860.3815835032839,26.586336806511977,77.59205203580478,51.011230046240186,149,evening,outside,95.34046373125666,94.31179731121553
326.7161577771876,14.761037446986563,12.927427050762716,237.57227469512281,831.4384151697521,27.30373274211712,81.38388603690959,50.608139669796756,4,night,member,95.65078556713199,95.22838737287549
362.4404576049865,14.61950695532554,12.752305630638643,218.3670867775732,1033.8600635930204,31.162814937698094,80.15323525985681,51.52439429469151,160,night,estate,95.80170260502136,95.34934860316132
257.6237381440751,14.347782259653806,12.616704358127366,221.85223194511488,845.2790008903116,26.876141536980324,81.34316310786151,50.439741482216235,55,morning,estate,95.90691657594465,95.08632089184981
282.91974477485826,12.623355939216474,12.92610298144186,182.4008390219313,769.0263973740992,26.299194186555663,81.1493145292684,49.31856143092123,93,evening,estate,95.90678366401107,95.40308844813514
273.4784922440955,12.842466153971447,13.036797568995844,204.34373612466607,800.1854217880236,26.8144577656811,81.66672899746784,49.32248539232366,59,evening,estate,95.96602231831785,95.19719492699214
365.5504342044906,13.040896084141394,13.313651088602608,207.68136593844875,1007.1829908123868,25.716947489669533,79.53526192733761,52.38292574956299,94,morning,estate,95.65377526047887,94.49007102162729
333.86611776492697,15.678646628350009,12.598167679898117,224.69818149806076,925.9900377370152,28.35707989917063,78.29597430266779,50.81751803937436,67,night,estate,95.08091323464916,94.44510740460557
346.28835596676964,15.037580367187866,12.625538222928707,224.66398138970436,983.6341648131197,25.179491490580258,77.90527247497278,51.83289522178447,5,night,outside,96.16131690609708,95.3701867350445
206.61965376588216,14.211467278147513,12.516136045628144,236.79198381822985,992.6344638419083,30.53955029149533,79.98961442873791,52.92984818147199,83,morning,outside,95.46977249961454,94.76236479556007
338.369338573632,13.008227714176186,13.351474129994031,237.36218369744648,996.9709317633219,25.80464197796501,77.89537405552991,51.876253035232345,72,evening,member,95.99005914488313,95.08619757348454
266.5957532114994,12.443566092976685,13.24727071524979,198.81685793696664,915.1841123233826,28.784440220317165,80.53081244984567,51.1551710236617,127,night,estate,95.95794540326372,95.40286945874247
184.66773656612943,15.5950369039199,12.819946458413188,241.61497208838597,803.1361787097314,25.00020399135915,79.02830285751642,51.350987409975936,37,morning,estate,96.12708061256826,95.51912918046084
192.01767054865692,15.570664063291668,12.856738000892125,181.56828544370256,794.4698256708425,31.82762518571461,80.03897358546588,49.16158600004455,27,morning,estate,96.0045542531774,94.91753997208619
315.5815879469689,12.442782382782767,13.100636596830793,237.29295076853765,922.1953261125337,27.636603671149178,79.4014508983451,51.20430378280444,13,morning,member,95.92690417557422,94.87783519648595
254.40248822919398,15.188866664385984,12.73858812709161,188.16488828155386,859.9543061057029,30.577370726070516,80.56049488727776,49.47647142521309,134,night,outside,95.19815905784883,94.16680730675232
353.6231146446961,13.78658027723965,13.229733346804451,238.37185667369752,917.4144723737302,30.149182685199868,81.74564137407695,52.09388320888491,65,night,outside,95.66711895967498,94.65038327222067
326.8546267751733,13.295867731322161,13.041536018165504,222.16944724547233,899.5433532713594,29.70954437716543,80.08434467239765,51.57716957729286,158,morning,estate,96.028602954822,95.26105296005274
184.33600233339234,14.956418144834828,12.874042336287575,214.98036005464738,930.6594239092645,30.61891896963688,81.28899180489869,51.83085600161993,41,morning,outside,96.07402230840101,95.09090969037524
317.3776623672004,14.457318164242922,13.005512418803665,235.25331118091432,759.6335372209696,24.803708869277646,79.58622729697665,49.78498242050001,15,night,outside,95.65336462663495,94.94360077233726
218.47049454647123,15.12012043037335,12.860568201928526,182.90966669977863,759.851004189037,29.427977579775696,80.66613143584388,49.275606846649495,133,night,outside,95.55298143514518,95.0724137709936
264.51651374078244,12.297315442531747,13.12976884956694,197.87762605404626,966.4785512545526,26.12661788219025,79.3806245151509,51.09791833806342,15,night,estate,95.98609830262481,95.27139858930569
304.94704042459256,13.274348079829826,13.002071019462743,229.31521139741233,807.938173146816,30.28697331253272,79.75581892691855,49.724158398612225,1,night,outside,95.17746310320318,94.65053266782084
354.54356825913857,13.277267401666943,13.163937977345148,247.77723253046543,945.6595386576168,31.65495007878311,83.43884396955339,52.47422842974166,15,night,outside,95.54963620670225,94.83695486219624
271.21957767838785,13.319012369151062,13.157348716614287,210.48861095560935,913.9727732374363,31.211916238741566,82.22990386300134,51.666435090625654,48,morning,member,96.38176712503738,95.74382695274707
341.6980908382269,14.009919490575221,13.132158596217609,200.70091781068456,1044.538341421387,24.919617779789327,80.67985488132395,51.4491007840369,72,night,estate,96.22895915634616,95.34963062269182
336.5931325601266,13.13205521232379,13.1404111148134,221.49891486311955,1000.6217636649187,26.95641936538257,80.21391279699594,51.41648045246125,117,night,outside,95.9988892394827,95.30965690708395
262.9077025702517,13.77753444035008,13.052690956665899,229.7852201909473,873.9403563994049,26.914582057580798,79.98938561001295,50.85509893492806,27,morning,estate,96.00934979066858,95.04487805996524
280.19603268658057,13.471110372461663,12.890086770773861,213.60824251245973,934.9238460279495,24.978370130876243,79.81930087614904,51.59946761339919,158,morning,outside,95.3403119510899,94.53059460625178
320.09700200996264,14.941184192082044,12.642592468973314,250.1368546127804,785.1868371676416,24.78500842677462,77.06470288104012,49.78769586705505,60,evening,estate,95.55814230040544,94.42254847759311
186.22968692938795,14.4140031827002,12.994025657465269,221.87509670880107,865.9158128887143,27.079121079753453,79.0001313407708,50.710167931541115,66,night,outside,95.91628338861904,95.44346304033873
358.1622827598492,14.614517729269261,12.692985327006337,182.8658870056468,970.1663223269622,31.93657240397209,80.32267483367276,50.56376748635268,174,evening,outside,95.52226538607681,94.57209803516375
333.96323188753865,12.842335576330578,13.06950946292704,197.84431637649521,936.8014752385961,28.551541208530203,80.21516013440787,51.17531562982836,52,evening,member,95.77102025066146,94.83310274860543
229.88317628046607,13.302008661307557,13.280503348998124,216.05176247342516,895.3413973132074,28.97425302883405,80.23333525267724,50.375505811852626,81,morning,estate,96.39585909504979,95.23535785711962
376.2359906377951,12.084661790448298,13.431414789901773,235.81804152135467,802.9587312158008,27.76815128014946,81.31037469414825,50.63184964272219,35,morning,outside,95.84191867072342,95.1446771770885
215.87807051792376,12.43349882917268,13.195332941783535,197.58017950340712,990.9437778472634,29.298644418432183,81.1640399726678,51.28193396313193,121,evening,member,95.93856229216235,95.29421191639261
362.81733474088037,13.06021692795555,12.981739544839925,258.1005951773937,831.9499813234731,31.653296645958157,82.86146300079872,50.51294145494209,42,evening,member,95.99937306121777,95.46145830584685
244.89469166462223,12.261854885208084,13.136045985150085,205.48466065504667,996.1437244985729,28.709583628915134,83.29070322351224,51.60297543580011,45,evening,estate,95.6065655096707,94.99433469738646
332.62934203282714,14.41052960141881,13.0119525879983,222.59841654884707,933.482718838498,24.520307677769544,78.11117094517988,50.317808862117744,52,evening,estate,95.65256628259324,94.85105366438913
271.27531864958905,15.992520463695302,12.593822074956472,181.5173107784833,861.8194283846362,27.94312455334559,79.92097569240683,49.46899321336356,151,night,member,95.5977530679929,94.52758269842492
327.29347749000044,12.403260856261554,13.027854392958714,250.79125771446434,762.1815665879974,31.942010186015608,81.76991052344972,50.30634135533159,157,evening,estate,95.88855607567147,95.26112679288696
211.15660958787325,15.28492085067706,12.950416823680035,243.10677228201467,819.725653303313,27.099221764754105,80.04119369518162,49.67351458915748,29,morning,estate,95.89256416533601,95.3663704720101
233.90129167729657,12.47526498906059,13.16503027946677,195.6366403436474,1016.7212776464492,28.751049897715777,79.78803581754939,50.294377156784726,57,evening,estate,95.94494427806909,95.32724150120976
199.97156489440513,14.679656075185743,12.68260042452379,254.65893529918742,995.3923031687152,24.853094107430536,78.06263142337228,51.37741807776432,19,evening,outside,95.66553256580654,95.18479098578375
353.0287962875606,14.57263041223607,12.909893475951115,205.26718110379238,922.4559938802294,25.129443989892536,79.64407902281054,51.49346783862833,8,morning,estate,95.49841699388035,94.35706066083395
239.25859755389985,15.610867739244798,12.852613521751783,235.37490307040937,889.8967391886381,30.9974516252317,80.13280569688993,51.0680859469132,178,evening,estate,96.02202996379206,94.92393064217427
318.8952458833327,12.45578245472205,12.93009801883414,245.51810544132798,944.1428037990328,26.402757026012893,79.9752461082221,51.585557449813294,135,morning,member,95.72112620841537,95.07433283482725
344.04423954830565,13.261777864327591,12.970642537680275,239.27315689897446,889.8744383529904,26.443610186836743,79.64309707802583,51.65678488934281,139,night,member,95.94926397388035,95.35167372113486
360.28364727586916,12.363119041418743,13.096195470269507,253.40662272238728,943.2914522157421,27.097703968018624,80.41526229893114,51.798822135370614,66,night,member,95.54632304415054,94.42200519289861
201.25942306234356,13.629533303217736,13.046027437674034,249.14198082725667,842.2212298980473,31.73182938323618,80.63528950104748,51.03928286545898,83,morning,estate,95.81966252660611,95.41824496554935
358.6029867025225,15.646372694229779,12.779445760437506,259.5689211273288,1001.5491653734425,24.67512396829501,79.22917507347931,52.71974775174263,156,night,estate,95.6162871279585,94.73582510556543
219.4505555461439,15.126092604247425,12.62079132710699,194.60891300609165,960.57536803958,30.55011282041068,79.7152682533071,50.762432230141144,28,night,member,95.77402624918837,94.64122324043183
327.3804023181923,14.891600401781277,12.467709704551604,204.380944098136,848.9926885283076,26.73246301172789,79.3819990690027,50.224618709190345,89,night,member,95.84155709970979,95.0347111085847
325.76980387292224,14.132110019450808,13.08654324800226,230.8980693945304,999.1998344470323,30.7957442078838,82.70793425680769,52.496590343071006,75,morning,outside,95.72632246263777,95.32394889495806
181.70062834819083,15.533942969342093,12.445919500483244,238.64377487132668,896.2027592559537,31.93404519603634,81.01007665955184,51.14244978147757,40,evening,outside,95.94907923910348,95.37398209559535
224.12478166205085,13.797767192965313,12.984571762063977,222.76840436445673,802.3916594212385,26.789339281693984,80.33552980998722,49.749006894924214,130,night,outside,96.07096971845573,94.93301644334218
278.38170293297344,12.598742668402553,13.08379241999348,185.9142691909292,773.313738601058,25.03485092969884,80.45335042639742,48.78016656582944,76,evening,estate,95.96501711556878,95.55139917622492
264.0069413326564,15.350340892483118,12.729937647168347,247.32761814403057,959.8817242911662,25.155003983863427,77.73784932143828,50.89641333939941,76,evening,estate,95.56325101822857,94.84742720537801
363.7146959769219,13.118553312206908,13.362463797510335,256.8699484817017,1009.5362412624031,30.069927127593488,83.28359540826656,52.87429115551252,114,night,member,96.08426090472767,95.05246512366129
251.94817390050463,12.214534164097792,13.775476198109697,212.44134750611158,992.2325965783631,25.159372418705093,79.6554360301637,51.06659727141158,153,night,outside,95.9946600203726,94.9241872254246
367.3967429671925,12.504152122675166,12.797689699319003,197.9849985359077,946.6953090666456,26.083372548277094,80.40120731083056,51.24151242344408,95,evening,estate,95.70911366901777,94.92702732291484
271.8858636785062,14.436235664776593,13.031345881350095,181.545100396967,792.4125166814304,25.635186749296636,80.48448483407044,49.009815124416,54,night,outside,95.95687292439503,95.37088592300874
372.87057932803316,14.42832785568469,12.804501267111768,198.9839228874868,778.213222792996,26.84542851224786,78.85821409283726,49.31437123394492,145,morning,outside,95.717725004844,94.83796123069507
327.4709620049722,13.040732684328137,13.25346100009329,235.99350198707378,853.5088869035176,24.5949326011975,80.76755741726595,51.105123494079756,176,morning,estate,95.84342980246363,95.2324073772178
345.8669183264312,14.908720591783917,12.955144526468246,252.92715101381845,1006.4732671196307,30.853939859258062,81.68671151389309,52.1600138083022,140,night,outside,95.56587130427138,94.96165989787465
