timestamp,crushing_rate_tph,fiber_pct_cane,pol_pct_cane,imbibition_water_pct_fiber,added_water_kg_per_ton,bagasse_moisture_pct,mill_extraction_pct,mj_purity,mill_speed_rpm,feed_temp_c,shift,cane_source,season_day,hour,dayofweek,is_weekend,season_sin,season_cos,water_times_fiber,water_over_crush,mill_extraction_pct_lag_1,mill_extraction_pct_lag_2,mill_extraction_pct_lag_3,mill_extraction_pct_lag_6,imbibition_water_pct_fiber_lag_1,imbibition_water_pct_fiber_lag_2,imbibition_water_pct_fiber_lag_3,imbibition_water_pct_fiber_lag_6,crushing_rate_tph_lag_1,crushing_rate_tph_lag_2,crushing_rate_tph_lag_3,crushing_rate_tph_lag_6,bagasse_moisture_pct_lag_1,bagasse_moisture_pct_lag_2,bagasse_moisture_pct_lag_3,bagasse_moisture_pct_lag_6,crushing_rate_roll_6,imbibition_roll_6,extraction_roll_6,water_diff_1,crush_diff_1
2025-01-19 03:30:00,249.86957369541085,15.648833793474473,13.074068731293279,284.07991508341513,4445.519375204705,49.85692316879552,97.0,80.23417602842414,962.6297211046093,29.589564191128343,night,member,19,3,6,1,0.6156614753256582,0.788010753606722,4445.519375204705,1.13691278912091,97.0,97.0,97.0,97.0,256.6941191623855,259.74883588062266,218.9315526478305,241.91688630199005,245.97016932104964,227.24628659150366,263.03043982679014,205.8886788580186,50.945776133571165,51.00433844511719,51.44288100199421,52.35683465132412,254.92588236634523,250.08620120332284,97.0,27.385795921029626,3.899404374361211
2025-03-05 23:00:00,220.97547402197682,15.742258189902907,13.265910551382229,242.18669710169775,3812.565515934736,52.86947182712045,97.0,78.03045513951155,963.1666645252193,23.938460271173007,night,outstation,64,23,2,0,0.788010753606722,-0.6156614753256583,3812.565515934736,1.095989032618264,97.0,97.0,97.0,97.0,241.8110580153826,246.28786574346944,240.64349432479733,240.34100533625082,267.731589855153,254.9454290421751,213.1412618750465,227.5820605246368,51.68370435162991,51.10325330228122,51.87472446996188,50.553669365459115,240.62486435408093,236.30080253616538,97.0,0.37563908631514664,-46.75611583317618
2025-05-12 19:30:00,249.20966915536877,14.634973582279102,13.019696542954332,251.2779545841477,3677.4462271481293,51.7825026715733,97.0,76.55800771990229,1000.767309348243,29.41100241640616,night,outstation,132,19,0,0,-0.9945218953682734,-0.10452846326765336,3677.4462271481293,1.0082993746891502,97.0,97.0,97.0,97.0,285.1834617366922,209.81331661911878,257.54589785706105,242.5531946058782,260.4112159168774,266.58447171274224,233.27323000670745,236.1099367723038,51.65678540974278,48.99324530795941,52.77059736603094,50.89826328265606,256.84911951026385,240.40242161373735,97.0,-33.905507152544516,-11.20154676150861
2025-02-27 18:10:00,266.8121342556677,13.167985676681022,14.59510035163234,274.51226673334037,3614.7735964178664,51.963710821886636,97.0,78.23695467879959,1000.4378746852605,26.335289929302068,morning,estate,58,18,3,0,0.8987940462991669,-0.4383711467890775,3614.7735964178664,1.0288597498396923,97.0,96.49137177983525,97.0,97.0,297.15939575305435,254.57664041654084,319.3150570882295,252.25914814103828,246.24545952840234,265.3827155862007,267.2784709992489,303.96657671874175,51.80475407122405,53.13329541724279,49.62072865883453,50.70498847708863,255.59011536027458,268.305128416098,96.91522862997255,-22.647129019713987,20.566674727265337
2025-04-18 23:30:00,245.59580940731846,17.582073958908502,13.080978450892088,232.6647842775542,4090.72944480145,51.30110892681393,97.0,78.56115166523509,1001.7151622632495,26.899648007635275,night,member,108,23,4,0,-0.587785252292473,-0.8090169943749476,4090.72944480145,0.9473483439790025,97.0,97.0,97.0,97.0,307.10612202510714,284.865214185289,237.32594081030967,231.91174052605533,232.32020202155996,249.81834411808626,247.32648170690376,234.24483484759122,52.20917448149803,54.152721823966935,49.60966503463719,50.941686186479465,242.04839921225994,270.23189167078976,97.0,-74.44133774755295,13.27560738575849
2025-06-15 21:30:00,222.53351440478357,15.322949142647557,12.788887335360092,240.50949187844728,3685.3147123774534,49.994394528182134,97.0,79.6049735651826,956.6060932627869,30.749819943299528,night,estate,166,21,6,1,-0.4694715627858908,0.8829475928589269,3685.3147123774534,1.0807787377149272,97.0,97.0,97.0,97.0,172.82739396062948,241.2364962861668,254.84243279550904,268.8909135963279,237.79015347455933,271.7782102533048,250.3061314969102,229.8346448426731,51.15668134427801,49.43296241612814,50.51663836345425,49.04882761204446,240.7333308081368,230.74227250589422,97.0,67.6820979178178,-15.256639069775758
2025-02-21 07:40:00,275.6558993767796,14.069557185891474,13.607129701348342,275.06844870739195,3870.091269123107,51.106299007709886,97.0,78.27250414123343,991.3264737328951,28.928450228108165,morning,estate,52,7,4,0,0.9702957262759965,-0.24192189559966779,3870.091269123107,0.997868894993415,97.0,97.0,96.55124583396484,97.0,243.4734276660301,256.1892765780116,277.04815590695597,237.89734527286382,266.66358862540363,258.78300267400834,256.2867736626286,245.0205268943865,50.33551312565796,49.94440060214102,52.259076768922206,49.93392723722169,259.55836584089565,258.281763553238,96.92520763899414,31.59502104136186,8.992310751375953
2025-04-22 13:40:00,268.479653582403,14.282024582335284,13.182727116267413,254.9866679788035,3641.7258602410366,51.80903852136009,97.0,80.36024231952375,955.3998776759313,27.916524187909648,morning,estate,112,13,1,0,-0.6946583704589974,-0.7193398003386511,3641.7258602410366,0.9497429828543743,97.0,97.0,97.0,97.0,285.6813061111717,288.84670165072777,204.23625442246444,327.1496088930083,255.00295432070712,271.8205581838295,209.6014765211545,244.0203200525632,51.89896129877953,50.34079639185072,50.751878598050524,53.83032838377046,261.1504553739905,272.94535884884436,97.0,-30.694638132368198,13.47669926169587
2025-03-23 19:50:00,241.1764661841248,13.795292219708484,13.218442840607423,229.14658568175471,3161.1441106282746,51.01260266909688,97.0,80.18631430858532,965.6262075374274,25.012625707625183,night,outstation,82,19,6,1,0.27563735581699966,-0.9612616959383187,3161.1441106282746,0.9501200028227218,97.0,97.0,97.0,97.0,228.51866953901214,224.526668908731,235.000715909596,251.0430403825452,213.27989433286336,237.7678970759083,248.4030169302441,248.5994044638391,48.85153780988191,49.31383151891812,51.10185674224694,50.57722543141714,236.1385590322702,239.41233799335544,97.0,0.6279161427425777,27.896571851261427
2025-06-27 16:10:00,245.06474922279824,14.679582155796137,13.4957962570941,245.72968241548892,3607.209061135863,51.683326275549014,97.0,80.3697604340365,957.9149018477997,29.045274931822636,morning,outstation,178,16,4,0,-0.06975647374412476,0.9975640502598243,3607.209061135863,1.0027132918630124,97.0,97.0,97.0,96.98621156074749,251.62159277520448,272.1375877764771,231.91047968466273,239.00959127212306,243.21206369266764,247.10345011879724,283.85426866162504,261.26583791542396,52.74456080394437,50.90559340285988,50.755235152048805,50.935576179052525,253.4229326948815,254.69003615498832,97.0,-5.891910359715553,1.8526855301306
2025-05-16 08:50:00,253.20288329830748,15.375959987880906,14.66361519608643,214.7612646803388,3302.16061267159,50.31087399707868,97.0,78.21512567848605,999.0453048235009,25.501028299882996,morning,estate,136,8,4,0,-0.9993908270190958,0.03489949670250128,3302.16061267159,0.8481785872048787,97.0,97.0,97.0,97.0,242.74743085624445,264.5288688733204,189.21241232277373,300.4443996858156,251.05244260034522,286.9160264074386,308.6064057098502,250.81596436447626,50.747378450159076,49.677462788925446,51.05215713099656,50.784406266165036,263.03851643505715,228.8480626390389,97.0,-27.98616617590565,2.1504406979622672
2025-01-30 09:00:00,218.58237085748175,14.985590116035793,14.002571689305697,211.30411023964896,3166.516785885021,51.64722415713903,97.0,80.0968570416383,986.6052038203331,28.12139798936226,morning,outstation,30,9,3,0,0.8660254037844386,0.5000000000000001,3166.516785885021,0.9667024309600855,97.0,97.0,97.0,97.0,282.86766812300687,239.95703762572396,278.3697822011385,300.6173096791915,250.171121616487,255.531630111821,258.3941121671453,222.531942220605,52.077684359038194,49.30406519408298,52.32749765461777,54.418084489279224,255.0756057257312,261.22387157735756,97.0,-71.5635578833579,-31.58875075900525
2025-01-12 13:40:00,230.0139553541018,15.386874114152327,12.08760170650093,222.9319853962246,3430.226395309753,52.86934630605938,97.0,79.55828460900344,1007.2358645134179,27.57072024543278,morning,member,12,13,6,1,0.40673664307580015,0.9135454576426009,3430.226395309753,0.9692106902114468,97.0,97.0,97.0,97.0,282.8680998430505,298.8602611392615,241.38861157830812,240.5866363554824,249.54263875402236,275.9398909312222,237.84356025811135,276.3423013467973,52.349927872569005,52.0746861430404,52.056940877798255,52.69889543345303,241.4235961295774,251.07571968569036,97.0,-59.93611444682591,-19.528683399920567
2025-04-03 04:40:00,243.8151218473454,14.743490907600993,13.905509536434439,221.96539466481894,3272.544778042824,51.419053810226025,97.0,79.31858124865181,985.9724005551044,28.93442001770046,night,member,93,4,3,0,-0.10452846326765305,-0.9945218953682734,3272.544778042824,0.9103840322644516,97.0,97.0,97.0,97.0,219.4677411355163,275.1037804619872,215.7202120063903,268.9079317012745,221.05564441484083,252.70565017104636,251.84842294678472,240.52953236891605,50.543709197267134,51.37541016446852,49.37181376611746,51.74092638374279,248.7697563321477,231.302509147341,97.0,2.497653529302653,22.759477432504582
2025-06-04 07:40:00,297.00678240308605,17.516502661448193,14.613215802122568,233.7826083042854,4095.0536805623155,51.50946299979904,97.0,79.33737583213804,985.318070729964,33.05821015868807,morning,estate,155,7,2,0,-0.7660444431189781,0.6427876096865393,4095.0536805623155,0.7871288514882326,97.0,97.0,97.0,96.73177670564114,223.37951359168363,277.8450562506651,280.9392544270131,183.34966603584078,253.53918499479667,212.422861725137,231.60378773698184,301.3030811719938,49.38136667622245,52.25202021922899,52.462852662919396,48.95077465480568,250.21399124958046,248.3562889804683,97.0,10.403094712601757,43.46759740828938
2025-04-17 15:50:00,231.3198899587457,13.031302752799936,14.583167007078952,261.28829527800127,3404.9268815306204,51.35718421940873,97.0,79.84801031547576,1017.9675214751338,30.45701278677682,morning,member,107,15,3,0,-0.5591929034707467,-0.8290375725550418,3404.9268815306204,1.1295539445183305,97.0,97.0,97.0,97.0,263.9650491275901,241.5720230441468,296.8391712809834,236.1012564465368,234.61709440386764,242.96973246482202,233.52277378753826,245.60946835105722,52.363062701739985,53.628441276769344,51.60885048790214,49.84923540573467,241.44609161339667,255.24399768367132,97.0,-2.676753849588806,-3.2972044451219347
2025-03-23 13:50:00,189.32021275709462,13.069381590663726,12.644480579874362,257.55048626589144,3366.0255838699322,53.55647700092187,97.0,79.98107170543364,979.2249120973362,30.48137142216837,morning,estate,82,13,6,1,0.27563735581699966,-0.9612616959383187,3366.0255838699322,1.3603961307393144,97.0,97.0,97.0,96.89521139247583,241.79953884481495,273.389709049832,255.59024858481624,233.1715759191771,258.3782322274557,262.1796889298487,267.461321326642,247.65179399310261,51.5655625573235,50.8665733843148,52.48741024932256,48.683206348655844,245.47428432331074,240.0910260686152,97.0,15.75094742107649,-69.0580194703611
2025-06-19 06:10:00,249.83932792881455,15.319994150531695,11.503510340435964,238.40136166466976,3652.3074661815317,49.64918551273974,97.0,78.0985920084871,935.8824429958026,25.85366010718898,night,outstation,170,6,3,0,-0.3420201433256686,0.9396926207859084,3652.3074661815317,0.9542187080265343,97.0,97.0,97.0,97.0,262.7516080570884,221.23785289115074,301.3626046122098,258.1717912268429,260.6927306527494,256.2036643621653,254.10155159967596,262.1430208155861,50.62853485098136,50.5016018990596,53.62165294312792,51.5521508234104,248.09077881503495,248.8210943043958,97.0,-24.350246392418626,-10.853402723934835
2025-03-12 22:10:00,247.7574711277731,14.366920314123288,13.052673059101876,267.36750864949835,3841.2476913530118,49.69042133615136,97.0,79.1357074266586,931.8448202793186,25.904586407189036,night,member,71,22,2,0,0.6156614753256584,-0.7880107536067219,3841.2476913530118,1.0791501315916396,97.0,97.0,97.0,97.0,246.48871431610303,247.63312721711438,253.5261059022058,261.8019083083142,263.3887674308494,258.05032419470643,243.78057067027856,219.8489411073316,52.95684849466373,50.70859610536235,49.167266136290934,51.314930374432414,249.90061129825236,244.5736690708865,97.0,20.87879433339532,-15.631296303076283
2025-01-04 23:10:00,283.52874624550566,14.246039347000194,12.905156686676511,255.4347980457428,3638.9341835527002,51.08148181878817,96.99053911148017,78.77956344984125,949.2939168103817,30.399996610382075,night,estate,4,23,5,1,0.13917310096006544,0.9902680687415704,3638.9341835527002,0.9009132249456296,97.0,97.0,97.0,97.0,244.64310733503035,288.63408412533283,307.28374526740424,185.6296278646508,250.36836758379104,242.96973031917383,212.5841615794829,241.83849253956896,52.237114206297456,51.7381203915974,51.863024747225225,51.08586180534053,238.08779813434137,264.9610746394911,96.9984231852467,10.791690710712459,33.16037866171462
2025-06-19 05:40:00,254.10155159967596,15.808123475294172,13.222438191764782,301.3626046122098,4763.97726454607,53.62165294312792,97.0,77.3931917421299,983.7612594984569,28.32260791710354,night,outstation,170,5,3,0,-0.3420201433256686,0.9396926207859084,4763.97726454607,1.1859927715081349,97.0,97.0,97.0,97.0,215.4493449662947,253.72379363496157,258.1717912268429,311.31014575170644,251.16080604128481,216.54659230552,262.1430208155861,273.1651656155605,49.94393156455327,49.79746530712727,51.5521508234104,51.901868934134974,244.7934944011133,265.74926336251093,97.0,85.9132596459151,2.940745558391143
2025-05-15 00:10:00,242.87397364535877,14.53344727783674,12.41446322361378,219.34451904186383,3187.8320031773846,50.10673944398082,97.0,78.28725269377077,958.488471091734,30.594742666848145,night,member,135,0,3,0,-1.0,-1.8369701987210297e-16,3187.8320031773846,0.9031207207859454,97.0,97.0,97.0,96.43333529054887,274.62417220952983,244.96650919872897,214.63713438396968,231.1852573009258,259.2627695995008,223.5042817920155,234.91350722907185,252.55976727354528,52.285315404383745,51.523169987791825,49.412248227191405,51.54482628849157,243.62299444774726,247.9275112793172,97.0,-55.279653167666,-16.38879595414204
2025-03-10 13:40:00,256.37616679256513,14.19112691561475,13.10079113860355,245.07812955392987,3477.934840741293,50.68785358768734,97.0,78.57136792198024,1012.4427669157941,28.537065986698632,morning,estate,69,13,0,0,0.6691306063588583,-0.743144825477394,3477.934840741293,0.9559317921945985,97.0,97.0,97.0,97.0,309.48634149602515,258.85936388005643,285.1413043870001,242.67803158655946,277.8166709635329,243.60185443994172,225.44342867886016,257.59399354834227,52.57542776384528,51.63909303880693,52.6381836288295,52.4655038803839,249.69682588739195,265.5947414185734,97.0,-64.40821194209528,-21.440504170967756
2025-03-26 13:50:00,257.6832035593495,14.179526809816505,13.455353657548601,252.05707743240248,3574.0500870567457,49.963230792638164,97.0,79.09760838255092,960.279713535047,27.95678959114032,morning,estate,85,13,2,0,0.17364817766693028,-0.984807753012208,3574.0500870567457,0.978166496584176,97.0,97.0,97.0,97.0,285.38597307015414,361.3838603534459,212.0575761076621,251.22738260236898,219.5855694073176,232.56819057863143,210.25379540547144,239.1440205656607,52.46927012480307,51.49114303715707,49.0478251719477,49.33329321578002,229.14122534332284,257.12817402989873,97.0,-33.32889563775166,38.09763415203193
2025-02-28 17:00:00,227.97427020320345,15.367436909719087,14.07328896276598,224.7487038074801,3453.8115263025925,50.157943130294036,97.0,78.64167978597442,993.051002834973,27.707629660964216,morning,member,59,17,4,0,0.8829475928589271,-0.46947156278589053,3453.8115263025925,0.9858511779478472,97.0,97.0,97.0,97.0,206.1818612083616,246.2356415122635,228.4324910622755,295.47745380841116,237.50330763131035,232.2857240040062,259.07810458882693,234.268558168843,48.12814969788991,49.39748615757078,52.19499245941752,51.62621390368017,238.06312355295566,243.02788624325356,97.0,18.5668425991185,-9.529037428106903
2025-06-24 08:30:00,226.0836712619186,14.324417140456205,12.744661532339071,280.77210525822335,4021.896757122868,50.424070621921786,97.0,78.05427566448981,959.4172781352119,27.960702294117976,morning,member,175,8,1,0,-0.17364817766693127,0.9848077530122079,4021.896757122868,1.2418946598361515,97.0,97.0,97.0,97.0,251.81581968704734,298.7580891865908,200.40997247209202,258.3679434068545,215.15261547497502,238.04101309964378,193.5946699314153,244.87892419209496,50.04661947055312,50.70231202686409,50.3672269232131,50.55344418858603,232.04636428676932,257.96391766666403,97.0,28.95628557117601,10.931055786943574
2025-05-13 08:00:00,240.76973729490183,14.234171120920271,13.583229154213614,255.44514981869932,3636.049974528482,51.42301427538766,97.0,77.77844034071376,987.011737850953,27.66129251097298,morning,estate,133,8,1,0,-0.9975640502598242,-0.06975647374412558,3636.049974528482,1.060952059954572,97.0,97.0,97.0,97.0,285.8238803493913,200.79069059701195,260.56174059836127,211.47056549610608,291.0079330222302,257.76336066867884,260.2928047996232,232.9533264309378,51.36769436200401,52.280567377723244,50.94961323277691,51.54089095595803,257.56321107604776,249.53992524545302,97.0,-30.378730530691968,-50.23819572732836
2025-02-22 23:10:00,259.83986973672995,15.113287208342044,11.998944439952622,244.12657290607976,3689.5550115178366,50.39703031676787,97.0,78.13900388760071,987.2752435960778,30.81933284112226,night,member,53,23,5,1,0.9612616959383189,-0.27563735581699905,3689.5550115178366,0.9395269948907459,97.0,97.0,96.9573877101127,97.0,211.10769951531984,262.1590746205932,284.0202295564992,269.1607589670922,272.03475723572416,266.8891174414333,304.4382429581299,239.9073251542153,51.28069897924193,50.954972507733075,50.78003843130559,52.635363748548656,262.08377075410556,256.829374016114,96.99289795168545,33.01887339075992,-12.194887498994206
2025-06-22 02:00:00,253.71339118088974,16.832664431182444,15.105692150765602,286.6508296891704,4825.097225077835,51.54777401894608,97.0,79.83107766294846,992.2785463433516,29.671888247492674,night,member,173,2,6,1,-0.24192189559966787,0.9702957262759965,4825.097225077835,1.1298214383764074,97.0,97.0,97.0,97.0,240.76688467522013,245.55435817833398,220.75547025665048,286.56608910926354,256.3530416236636,241.74969901352864,259.64458720110326,263.5042486082701,50.98784756267068,49.537137778233436,50.67236574185573,53.82579450792299,250.07611326321975,253.81460762613335,97.0,45.88394501395027,-2.6396504427738705
2025-03-21 13:10:00,262.1901979242488,15.08012094636686,14.353640685798574,265.3217586616699,4001.084210320741,49.90708294412394,97.0,78.47266709804327,958.3848940757308,28.757068783928712,morning,member,80,13,4,0,0.3420201433256689,-0.9396926207859083,4001.084210320741,1.0119438474446019,97.0,97.0,97.0,97.0,223.12499032516,261.7794122256802,265.51425498884475,228.9340786650993,298.8251169053068,229.3493344758118,213.74544069853715,216.5383197498852,50.744058452024184,50.88028580908044,50.97439768993889,49.930243312534124,245.8946534967579,251.39797138084853,97.0,42.19676833650988,-36.63491898105798
2025-01-01 05:20:00,249.73005550524132,12.774468826921908,13.8267911759724,235.70344496022452,3010.986310042492,49.914587771941875,97.0,78.54178249410757,977.812404923863,29.429799669087934,night,member,1,5,2,0,0.03489949670250097,0.9993908270190958,3010.986310042492,0.9438329060534113,97.0,97.0,97.0,97.0,234.9139745588872,256.3401339577372,222.53023105171823,237.11285367513574,287.04556369017877,237.96586775541206,244.16612500413447,226.98012845155395,50.493126233110615,50.76974903903002,50.77707239498172,49.56258829282518,252.401466420584,241.43790760757182,97.0,0.7894704013373257,-37.31550818493744
2025-02-08 21:50:00,269.40632403576564,16.100698706463685,13.89838435882072,266.0911575011946,4284.253555380908,52.87568959139672,97.0,78.8369457530897,987.1375639337978,27.020955860258248,night,estate,39,21,5,1,0.9781476007338056,0.20791169081775945,4284.253555380908,0.9876945445355414,97.0,97.0,97.0,97.0,195.9676628661343,253.77258568384096,264.8389959755575,229.5271216842152,245.72249664890722,247.92826293188438,246.23595122454358,244.4665645656171,49.50040086621513,52.265358730415855,49.33010275345651,49.773650412902285,253.45680045232007,254.5922125823607,97.0,70.12349463506027,23.68382738685841
2025-04-13 07:40:00,250.95345789244593,14.104597473721848,13.734161765123744,252.40239208182948,3560.0341417187233,53.09156318767078,97.0,76.98171852632466,1022.5900491453082,28.144221447729407,morning,member,103,7,6,1,-0.43837114678907707,-0.8987940462991671,3560.0341417187233,1.005773712766416,97.0,97.0,97.0,97.0,250.63991487436508,265.88623507645696,265.88928241898384,260.774825047123,275.62990798506826,249.2421433641062,245.20951366177863,257.1897187954772,49.35478312879031,52.07138871336697,51.084408995617295,50.4829245944564,246.9467286219667,258.0298517145252,97.0,1.7624772074644,-24.676450092622332
2025-03-08 12:40:00,279.3288478237716,16.11612271430312,12.56684259309854,220.59306861631626,3555.104963745241,47.606390613340054,97.0,77.48327999944863,957.9507559365084,26.692611262718316,morning,member,67,12,5,1,0.7193398003386514,-0.694658370458997,3555.104963745241,0.7897253346555991,97.0,97.0,97.0,97.0,244.25422412349076,319.0242467126868,249.620005471341,218.80421152362223,243.22661892232486,228.3596442991613,265.063798994651,258.10070771711423,49.95984805667156,51.41778662588461,51.49723016461389,51.116628828095344,244.47710068949672,253.31946111049058,97.0,-23.6611555071745,36.10222890144672
2025-06-02 17:40:00,244.30138362713643,14.36833688586911,14.575973456921874,266.44112950818067,3828.315909025021,52.89178316942924,97.0,79.21973333428566,949.230583459573,27.61386751266289,morning,estate,153,17,0,0,-0.8090169943749476,0.5877852522924729,3828.315909025021,1.0906247212427178,97.0,97.0,97.0,97.0,259.8014773224031,271.7077838198297,193.58204123158436,261.23842772330835,230.10565451928161,262.52488532126637,257.845450533011,287.1283103565267,49.48868170932122,52.118286008134554,50.98176984743064,53.65508318274742,249.71334054398304,256.54752724910617,97.0,6.63965218577755,14.195729107854817
